date,latitude,longitude,NO2_column_density_mol_m2
2026-08-25,25.181250000000084,66.84097222222219,2.968689e-05
2026-08-25,25.181250000000084,66.89553571428567,2.968689e-05
2026-08-25,25.181250000000084,66.95009920634917,3.801415e-05
2026-08-25,25.181250000000084,67.00466269841264,5.5308086e-05
2026-08-25,25.181250000000084,67.05922619047612,5.573302e-05
2026-08-25,25.181250000000084,67.1137896825396,3.18963e-05
2026-08-25,25.181250000000084,67.1683531746031,4.3841817e-05
2026-08-25,25.181250000000084,67.22291666666658,4.9944025e-05
2026-08-25,25.181250000000084,67.27748015873006,3.8583374e-05
2026-08-25,25.181250000000084,67.33204365079354,3.2631986e-05
2026-08-25,25.181250000000084,67.38660714285703,2.7833119e-05
2026-08-25,25.181250000000084,67.44117063492051,2.965304e-05
2026-08-25,25.181250000000084,67.49573412698399,2.8544484e-05
2026-08-25,25.181250000000084,67.55029761904747,3.8152215e-05
2026-08-25,25.181250000000084,67.60486111111095,3.5827743e-05
2026-08-25,25.146527777777866,66.78640873015871,2.83517e-05
2026-08-25,25.146527777777866,66.84097222222219,2.83517e-05
2026-08-25,25.146527777777866,66.89553571428567,2.5925192e-05
2026-08-25,25.146527777777866,66.95009920634917,4.777195e-05
2026-08-25,25.146527777777866,67.00466269841264,5.5308086e-05
2026-08-25,25.146527777777866,67.05922619047612,3.9724102e-05
2026-08-25,25.146527777777866,67.1137896825396,3.18963e-05
2026-08-25,25.146527777777866,67.1683531746031,3.8310816e-05
2026-08-25,25.146527777777866,67.22291666666658,3.509512e-05
2026-08-25,25.146527777777866,67.27748015873006,3.8583374e-05
2026-08-25,25.146527777777866,67.33204365079354,3.6438963e-05
2026-08-25,25.146527777777866,67.38660714285703,2.7833119e-05
2026-08-25,25.146527777777866,67.44117063492051,3.9257662e-05
2026-08-25,25.146527777777866,67.49573412698399,3.8435686e-05
2026-08-25,25.146527777777866,67.55029761904747,3.8152215e-05
2026-08-25,25.146527777777866,67.60486111111095,4.964665e-05
2026-08-25,25.11180555555565,66.84097222222219,2.377493e-05
2026-08-25,25.11180555555565,66.89553571428567,2.5925192e-05
2026-08-25,25.11180555555565,66.95009920634917,3.1065483e-05
2026-08-25,25.11180555555565,67.00466269841264,3.9724102e-05
2026-08-25,25.11180555555565,67.05922619047612,3.9724102e-05
2026-08-25,25.11180555555565,67.1137896825396,3.004796e-05
2026-08-25,25.11180555555565,67.1683531746031,3.8310816e-05
2026-08-25,25.11180555555565,67.22291666666658,3.1232885e-05
2026-08-25,25.11180555555565,67.27748015873006,3.1232885e-05
2026-08-25,25.11180555555565,67.33204365079354,3.6438963e-05
2026-08-25,25.11180555555565,67.38660714285703,3.3630567e-05
2026-08-25,25.11180555555565,67.44117063492051,3.9257662e-05
2026-08-25,25.11180555555565,67.49573412698399,5.6166908e-05
2026-08-25,25.11180555555565,67.55029761904747,5.7847188e-05
2026-08-25,25.11180555555565,67.60486111111095,5.7847188e-05
2026-08-25,25.077083333333434,66.84097222222219,2.301275e-05
2026-08-25,25.077083333333434,66.89553571428567,2.311282e-05
2026-08-25,25.077083333333434,66.95009920634917,3.1065483e-05
2026-08-25,25.077083333333434,67.00466269841264,3.2762124e-05
2026-08-25,25.077083333333434,67.05922619047612,3.142754e-05
2026-08-25,25.077083333333434,67.1137896825396,4.408654e-05
2026-08-25,25.077083333333434,67.1683531746031,3.6416513e-05
2026-08-25,25.077083333333434,67.22291666666658,3.6416513e-05
2026-08-25,25.077083333333434,67.27748015873006,4.6278317e-05
2026-08-25,25.077083333333434,67.33204365079354,4.2134434e-05
2026-08-25,25.077083333333434,67.38660714285703,3.3630567e-05
2026-08-25,25.077083333333434,67.44117063492051,4.5113993e-05
2026-08-25,25.077083333333434,67.49573412698399,5.6166908e-05
2026-08-25,25.077083333333434,67.55029761904747,7.6423086e-05
2026-08-25,25.077083333333434,67.60486111111095,8.553481e-05
2026-08-25,25.04236111111122,66.84097222222219,2.301275e-05
2026-08-25,25.04236111111122,66.89553571428567,2.3168814e-05
2026-08-25,25.04236111111122,66.95009920634917,2.3168814e-05
2026-08-25,25.04236111111122,67.00466269841264,3.2762124e-05
2026-08-25,25.04236111111122,67.05922619047612,4.0360956e-05
